fila_excel,columna,descripcion
635,Id_cliente,ID 634 no existe en clients. Convertido a NULL.
635,linea_id,ID 3 no existe en lineas. Convertido a NULL.
636,Id_cliente,ID 635 no existe en clients. Convertido a NULL.
636,linea_id,ID 3 no existe en lineas. Convertido a NULL.
637,Id_cliente,ID 636 no existe en clients. Convertido a NULL.
637,linea_id,ID 9 no existe en lineas. Convertido a NULL.
638,Id_cliente,ID 637 no existe en clients. Convertido a NULL.
638,linea_id,ID 9 no existe en lineas. Convertido a NULL.
639,Id_cliente,ID 638 no existe en clients. Convertido a NULL.
639,linea_id,ID 9 no existe en lineas. Convertido a NULL.
640,Id_cliente,ID 639 no existe en clients. Convertido a NULL.
640,linea_id,ID 9 no existe en lineas. Convertido a NULL.
641,Id_cliente,ID 640 no existe en clients. Convertido a NULL.
641,linea_id,ID 9 no existe en lineas. Convertido a NULL.
642,Id_cliente,ID 641 no existe en clients. Convertido a NULL.
642,linea_id,ID 9 no existe en lineas. Convertido a NULL.
643,Id_cliente,ID 642 no existe en clients. Convertido a NULL.
643,linea_id,ID 9 no existe en lineas. Convertido a NULL.
644,Id_cliente,ID 643 no existe en clients. Convertido a NULL.
644,linea_id,ID 9 no existe en lineas. Convertido a NULL.
645,Id_cliente,ID 644 no existe en clients. Convertido a NULL.
645,linea_id,ID 3 no existe en lineas. Convertido a NULL.
646,Id_cliente,ID 645 no existe en clients. Convertido a NULL.
646,linea_id,ID 9 no existe en lineas. Convertido a NULL.
647,Id_cliente,ID 646 no existe en clients. Convertido a NULL.
647,linea_id,ID 3 no existe en lineas. Convertido a NULL.
648,Id_cliente,ID 647 no existe en clients. Convertido a NULL.
648,linea_id,ID 9 no existe en lineas. Convertido a NULL.
649,Id_cliente,ID 648 no existe en clients. Convertido a NULL.
649,linea_id,ID 3 no existe en lineas. Convertido a NULL.
650,Id_cliente,ID 649 no existe en clients. Convertido a NULL.
650,linea_id,ID 9 no existe en lineas. Convertido a NULL.
651,Id_cliente,ID 650 no existe en clients. Convertido a NULL.
651,linea_id,ID 3 no existe en lineas. Convertido a NULL.
652,Id_cliente,ID 651 no existe en clients. Convertido a NULL.
652,linea_id,ID 9 no existe en lineas. Convertido a NULL.
653,Id_cliente,ID 652 no existe en clients. Convertido a NULL.
653,linea_id,ID 9 no existe en lineas. Convertido a NULL.
654,Id_cliente,ID 653 no existe en clients. Convertido a NULL.
654,linea_id,ID 9 no existe en lineas. Convertido a NULL.
655,Id_cliente,ID 654 no existe en clients. Convertido a NULL.
655,linea_id,ID 9 no existe en lineas. Convertido a NULL.
656,Id_cliente,ID 655 no existe en clients. Convertido a NULL.
656,linea_id,ID 9 no existe en lineas. Convertido a NULL.
657,Id_cliente,ID 656 no existe en clients. Convertido a NULL.
657,linea_id,ID 9 no existe en lineas. Convertido a NULL.
658,Id_cliente,ID 657 no existe en clients. Convertido a NULL.
658,linea_id,ID 3 no existe en lineas. Convertido a NULL.
659,Id_cliente,ID 658 no existe en clients. Convertido a NULL.
659,linea_id,ID 9 no existe en lineas. Convertido a NULL.
660,Id_cliente,ID 659 no existe en clients. Convertido a NULL.
660,linea_id,ID 9 no existe en lineas. Convertido a NULL.
661,Id_cliente,ID 660 no existe en clients. Convertido a NULL.
661,linea_id,ID 9 no existe en lineas. Convertido a NULL.
662,Id_cliente,ID 661 no existe en clients. Convertido a NULL.
662,linea_id,ID 9 no existe en lineas. Convertido a NULL.
663,Id_cliente,ID 662 no existe en clients. Convertido a NULL.
663,linea_id,ID 9 no existe en lineas. Convertido a NULL.
664,Id_cliente,ID 663 no existe en clients. Convertido a NULL.
664,linea_id,ID 9 no existe en lineas. Convertido a NULL.
665,Id_cliente,ID 664 no existe en clients. Convertido a NULL.
665,linea_id,ID 9 no existe en lineas. Convertido a NULL.
666,Id_cliente,ID 665 no existe en clients. Convertido a NULL.
666,linea_id,ID 9 no existe en lineas. Convertido a NULL.
667,Id_cliente,ID 666 no existe en clients. Convertido a NULL.
667,linea_id,ID 9 no existe en lineas. Convertido a NULL.
668,Id_cliente,ID 667 no existe en clients. Convertido a NULL.
668,linea_id,ID 3 no existe en lineas. Convertido a NULL.
669,Id_cliente,ID 668 no existe en clients. Convertido a NULL.
669,linea_id,ID 9 no existe en lineas. Convertido a NULL.
670,Id_cliente,ID 669 no existe en clients. Convertido a NULL.
670,linea_id,ID 9 no existe en lineas. Convertido a NULL.
671,Id_cliente,ID 670 no existe en clients. Convertido a NULL.
671,linea_id,ID 3 no existe en lineas. Convertido a NULL.
672,Id_cliente,ID 671 no existe en clients. Convertido a NULL.
672,linea_id,ID 9 no existe en lineas. Convertido a NULL.
673,Id_cliente,ID 672 no existe en clients. Convertido a NULL.
673,linea_id,ID 9 no existe en lineas. Convertido a NULL.
674,Id_cliente,ID 673 no existe en clients. Convertido a NULL.
674,linea_id,ID 9 no existe en lineas. Convertido a NULL.
675,Id_cliente,ID 674 no existe en clients. Convertido a NULL.
675,linea_id,ID 9 no existe en lineas. Convertido a NULL.
676,Id_cliente,ID 675 no existe en clients. Convertido a NULL.
676,linea_id,ID 9 no existe en lineas. Convertido a NULL.
677,Id_cliente,ID 676 no existe en clients. Convertido a NULL.
677,linea_id,ID 9 no existe en lineas. Convertido a NULL.
678,Id_cliente,ID 677 no existe en clients. Convertido a NULL.
678,linea_id,ID 9 no existe en lineas. Convertido a NULL.
679,Id_cliente,ID 678 no existe en clients. Convertido a NULL.
679,linea_id,ID 9 no existe en lineas. Convertido a NULL.
680,Id_cliente,ID 679 no existe en clients. Convertido a NULL.
680,linea_id,ID 9 no existe en lineas. Convertido a NULL.
681,Id_cliente,ID 680 no existe en clients. Convertido a NULL.
681,linea_id,ID 9 no existe en lineas. Convertido a NULL.
682,Id_cliente,ID 681 no existe en clients. Convertido a NULL.
682,linea_id,ID 9 no existe en lineas. Convertido a NULL.
683,Id_cliente,ID 682 no existe en clients. Convertido a NULL.
683,linea_id,ID 9 no existe en lineas. Convertido a NULL.
684,Id_cliente,ID 683 no existe en clients. Convertido a NULL.
684,linea_id,ID 9 no existe en lineas. Convertido a NULL.
685,Id_cliente,ID 684 no existe en clients. Convertido a NULL.
685,linea_id,ID 9 no existe en lineas. Convertido a NULL.
686,Id_cliente,ID 685 no existe en clients. Convertido a NULL.
686,linea_id,ID 9 no existe en lineas. Convertido a NULL.
687,Id_cliente,ID 686 no existe en clients. Convertido a NULL.
687,linea_id,ID 9 no existe en lineas. Convertido a NULL.
688,Id_cliente,ID 687 no existe en clients. Convertido a NULL.
688,linea_id,ID 9 no existe en lineas. Convertido a NULL.
689,Id_cliente,ID 688 no existe en clients. Convertido a NULL.
689,linea_id,ID 9 no existe en lineas. Convertido a NULL.
690,Id_cliente,ID 689 no existe en clients. Convertido a NULL.
690,linea_id,ID 9 no existe en lineas. Convertido a NULL.
691,Id_cliente,ID 690 no existe en clients. Convertido a NULL.
691,linea_id,ID 9 no existe en lineas. Convertido a NULL.
692,Id_cliente,ID 691 no existe en clients. Convertido a NULL.
692,linea_id,ID 9 no existe en lineas. Convertido a NULL.
693,Id_cliente,ID 692 no existe en clients. Convertido a NULL.
693,linea_id,ID 9 no existe en lineas. Convertido a NULL.
694,Id_cliente,ID 693 no existe en clients. Convertido a NULL.
694,linea_id,ID 9 no existe en lineas. Convertido a NULL.
695,Id_cliente,ID 694 no existe en clients. Convertido a NULL.
695,linea_id,ID 9 no existe en lineas. Convertido a NULL.
696,Id_cliente,ID 695 no existe en clients. Convertido a NULL.
696,linea_id,ID 9 no existe en lineas. Convertido a NULL.
697,Id_cliente,ID 696 no existe en clients. Convertido a NULL.
697,linea_id,ID 9 no existe en lineas. Convertido a NULL.
698,Id_cliente,ID 697 no existe en clients. Convertido a NULL.
698,linea_id,ID 9 no existe en lineas. Convertido a NULL.
699,Id_cliente,ID 698 no existe en clients. Convertido a NULL.
699,linea_id,ID 9 no existe en lineas. Convertido a NULL.
700,Id_cliente,ID 699 no existe en clients. Convertido a NULL.
700,linea_id,ID 9 no existe en lineas. Convertido a NULL.
701,Id_cliente,ID 700 no existe en clients. Convertido a NULL.
701,linea_id,ID 9 no existe en lineas. Convertido a NULL.
702,Id_cliente,ID 701 no existe en clients. Convertido a NULL.
702,linea_id,ID 9 no existe en lineas. Convertido a NULL.
703,Id_cliente,ID 702 no existe en clients. Convertido a NULL.
703,linea_id,ID 9 no existe en lineas. Convertido a NULL.
704,Id_cliente,ID 703 no existe en clients. Convertido a NULL.
704,linea_id,ID 9 no existe en lineas. Convertido a NULL.
705,Id_cliente,ID 704 no existe en clients. Convertido a NULL.
705,linea_id,ID 9 no existe en lineas. Convertido a NULL.
706,Id_cliente,ID 705 no existe en clients. Convertido a NULL.
706,linea_id,ID 9 no existe en lineas. Convertido a NULL.
707,Id_cliente,ID 706 no existe en clients. Convertido a NULL.
707,linea_id,ID 9 no existe en lineas. Convertido a NULL.
708,Id_cliente,ID 707 no existe en clients. Convertido a NULL.
708,linea_id,ID 9 no existe en lineas. Convertido a NULL.
709,Id_cliente,ID 708 no existe en clients. Convertido a NULL.
709,linea_id,ID 9 no existe en lineas. Convertido a NULL.
710,Id_cliente,ID 709 no existe en clients. Convertido a NULL.
710,linea_id,ID 9 no existe en lineas. Convertido a NULL.
711,Id_cliente,ID 710 no existe en clients. Convertido a NULL.
711,linea_id,ID 9 no existe en lineas. Convertido a NULL.
712,Id_cliente,ID 711 no existe en clients. Convertido a NULL.
712,linea_id,ID 9 no existe en lineas. Convertido a NULL.
713,Id_cliente,ID 712 no existe en clients. Convertido a NULL.
713,linea_id,ID 9 no existe en lineas. Convertido a NULL.
714,Id_cliente,ID 713 no existe en clients. Convertido a NULL.
714,linea_id,ID 9 no existe en lineas. Convertido a NULL.
715,Id_cliente,ID 714 no existe en clients. Convertido a NULL.
715,linea_id,ID 9 no existe en lineas. Convertido a NULL.
716,Id_cliente,ID 715 no existe en clients. Convertido a NULL.
716,linea_id,ID 9 no existe en lineas. Convertido a NULL.
717,Id_cliente,ID 716 no existe en clients. Convertido a NULL.
717,linea_id,ID 9 no existe en lineas. Convertido a NULL.
718,Id_cliente,ID 717 no existe en clients. Convertido a NULL.
718,linea_id,ID 9 no existe en lineas. Convertido a NULL.
719,Id_cliente,ID 718 no existe en clients. Convertido a NULL.
720,Id_cliente,ID 719 no existe en clients. Convertido a NULL.
720,linea_id,ID 9 no existe en lineas. Convertido a NULL.
721,Id_cliente,ID 720 no existe en clients. Convertido a NULL.
721,linea_id,ID 9 no existe en lineas. Convertido a NULL.
722,Id_cliente,ID 721 no existe en clients. Convertido a NULL.
722,linea_id,ID 9 no existe en lineas. Convertido a NULL.
723,Id_cliente,ID 722 no existe en clients. Convertido a NULL.
723,linea_id,ID 9 no existe en lineas. Convertido a NULL.
724,Id_cliente,ID 723 no existe en clients. Convertido a NULL.
724,linea_id,ID 9 no existe en lineas. Convertido a NULL.
725,Id_cliente,ID 724 no existe en clients. Convertido a NULL.
725,linea_id,ID 9 no existe en lineas. Convertido a NULL.
726,Id_cliente,ID 725 no existe en clients. Convertido a NULL.
726,linea_id,ID 9 no existe en lineas. Convertido a NULL.
727,Id_cliente,ID 726 no existe en clients. Convertido a NULL.
727,linea_id,ID 9 no existe en lineas. Convertido a NULL.
728,Id_cliente,ID 727 no existe en clients. Convertido a NULL.
728,linea_id,ID 9 no existe en lineas. Convertido a NULL.
729,Id_cliente,ID 728 no existe en clients. Convertido a NULL.
729,linea_id,ID 9 no existe en lineas. Convertido a NULL.
730,Id_cliente,ID 729 no existe en clients. Convertido a NULL.
730,linea_id,ID 9 no existe en lineas. Convertido a NULL.
731,Id_cliente,ID 730 no existe en clients. Convertido a NULL.
731,linea_id,ID 9 no existe en lineas. Convertido a NULL.
732,Id_cliente,ID 731 no existe en clients. Convertido a NULL.
732,linea_id,ID 9 no existe en lineas. Convertido a NULL.
733,Id_cliente,ID 732 no existe en clients. Convertido a NULL.
733,linea_id,ID 9 no existe en lineas. Convertido a NULL.
734,Id_cliente,ID 733 no existe en clients. Convertido a NULL.
734,linea_id,ID 9 no existe en lineas. Convertido a NULL.
735,Id_cliente,ID 734 no existe en clients. Convertido a NULL.
735,linea_id,ID 9 no existe en lineas. Convertido a NULL.
736,Id_cliente,ID 735 no existe en clients. Convertido a NULL.
736,linea_id,ID 9 no existe en lineas. Convertido a NULL.
737,Id_cliente,ID 736 no existe en clients. Convertido a NULL.
737,linea_id,ID 9 no existe en lineas. Convertido a NULL.
738,Id_cliente,ID 737 no existe en clients. Convertido a NULL.
738,linea_id,ID 9 no existe en lineas. Convertido a NULL.
739,Id_cliente,ID 738 no existe en clients. Convertido a NULL.
739,linea_id,ID 9 no existe en lineas. Convertido a NULL.
740,Id_cliente,ID 739 no existe en clients. Convertido a NULL.
740,linea_id,ID 9 no existe en lineas. Convertido a NULL.
741,Id_cliente,ID 740 no existe en clients. Convertido a NULL.
741,linea_id,ID 9 no existe en lineas. Convertido a NULL.
742,Id_cliente,ID 741 no existe en clients. Convertido a NULL.
742,linea_id,ID 9 no existe en lineas. Convertido a NULL.
743,Id_cliente,ID 742 no existe en clients. Convertido a NULL.
743,linea_id,ID 9 no existe en lineas. Convertido a NULL.
744,Id_cliente,ID 743 no existe en clients. Convertido a NULL.
744,linea_id,ID 9 no existe en lineas. Convertido a NULL.
745,Id_cliente,ID 744 no existe en clients. Convertido a NULL.
745,linea_id,ID 9 no existe en lineas. Convertido a NULL.
746,Id_cliente,ID 745 no existe en clients. Convertido a NULL.
746,linea_id,ID 9 no existe en lineas. Convertido a NULL.
747,Id_cliente,ID 746 no existe en clients. Convertido a NULL.
747,linea_id,ID 9 no existe en lineas. Convertido a NULL.
748,Id_cliente,ID 747 no existe en clients. Convertido a NULL.
748,linea_id,ID 9 no existe en lineas. Convertido a NULL.
749,Id_cliente,ID 748 no existe en clients. Convertido a NULL.
749,linea_id,ID 9 no existe en lineas. Convertido a NULL.
750,Id_cliente,ID 749 no existe en clients. Convertido a NULL.
750,linea_id,ID 9 no existe en lineas. Convertido a NULL.
751,Id_cliente,ID 750 no existe en clients. Convertido a NULL.
751,linea_id,ID 9 no existe en lineas. Convertido a NULL.
752,Id_cliente,ID 751 no existe en clients. Convertido a NULL.
752,linea_id,ID 9 no existe en lineas. Convertido a NULL.
753,Id_cliente,ID 752 no existe en clients. Convertido a NULL.
753,linea_id,ID 9 no existe en lineas. Convertido a NULL.
754,Id_cliente,ID 753 no existe en clients. Convertido a NULL.
754,linea_id,ID 9 no existe en lineas. Convertido a NULL.
755,Id_cliente,ID 754 no existe en clients. Convertido a NULL.
755,linea_id,ID 9 no existe en lineas. Convertido a NULL.
756,Id_cliente,ID 755 no existe en clients. Convertido a NULL.
756,linea_id,ID 9 no existe en lineas. Convertido a NULL.
757,Id_cliente,ID 756 no existe en clients. Convertido a NULL.
757,linea_id,ID 9 no existe en lineas. Convertido a NULL.
758,Id_cliente,ID 757 no existe en clients. Convertido a NULL.
758,linea_id,ID 9 no existe en lineas. Convertido a NULL.
759,Id_cliente,ID 758 no existe en clients. Convertido a NULL.
759,linea_id,ID 9 no existe en lineas. Convertido a NULL.
760,Id_cliente,ID 759 no existe en clients. Convertido a NULL.
760,linea_id,ID 9 no existe en lineas. Convertido a NULL.
761,Id_cliente,ID 760 no existe en clients. Convertido a NULL.
762,Id_cliente,ID 761 no existe en clients. Convertido a NULL.
762,linea_id,ID 9 no existe en lineas. Convertido a NULL.
763,Id_cliente,ID 762 no existe en clients. Convertido a NULL.
763,linea_id,ID 9 no existe en lineas. Convertido a NULL.
764,Id_cliente,ID 763 no existe en clients. Convertido a NULL.
764,linea_id,ID 9 no existe en lineas. Convertido a NULL.
765,Id_cliente,ID 764 no existe en clients. Convertido a NULL.
765,linea_id,ID 9 no existe en lineas. Convertido a NULL.
766,Id_cliente,ID 765 no existe en clients. Convertido a NULL.
766,linea_id,ID 9 no existe en lineas. Convertido a NULL.
767,Id_cliente,ID 766 no existe en clients. Convertido a NULL.
767,linea_id,ID 9 no existe en lineas. Convertido a NULL.
768,Id_cliente,ID 767 no existe en clients. Convertido a NULL.
768,linea_id,ID 9 no existe en lineas. Convertido a NULL.
769,Id_cliente,ID 768 no existe en clients. Convertido a NULL.
769,linea_id,ID 9 no existe en lineas. Convertido a NULL.
770,Id_cliente,ID 769 no existe en clients. Convertido a NULL.
771,Id_cliente,ID 770 no existe en clients. Convertido a NULL.
771,linea_id,ID 9 no existe en lineas. Convertido a NULL.
772,Id_cliente,ID 771 no existe en clients. Convertido a NULL.
772,linea_id,ID 9 no existe en lineas. Convertido a NULL.
773,Id_cliente,ID 772 no existe en clients. Convertido a NULL.
773,linea_id,ID 9 no existe en lineas. Convertido a NULL.
774,Id_cliente,ID 773 no existe en clients. Convertido a NULL.
774,linea_id,ID 9 no existe en lineas. Convertido a NULL.
775,Id_cliente,ID 774 no existe en clients. Convertido a NULL.
775,linea_id,ID 3 no existe en lineas. Convertido a NULL.
776,Id_cliente,ID 775 no existe en clients. Convertido a NULL.
776,linea_id,ID 9 no existe en lineas. Convertido a NULL.
777,Id_cliente,ID 776 no existe en clients. Convertido a NULL.
777,linea_id,ID 9 no existe en lineas. Convertido a NULL.
778,Id_cliente,ID 777 no existe en clients. Convertido a NULL.
778,linea_id,ID 9 no existe en lineas. Convertido a NULL.
779,Id_cliente,ID 778 no existe en clients. Convertido a NULL.
